query_gene_id	subject_gene_id	percent_identity	alignment_length	forward_bitscore	forward_evalue
BW25113_RS19310	b3714	100.000	1335	2466.00	0.00e+00
BW25113_RS19315	b3715	100.000	663	1225.00	0.00e+00
BW25113_RS19320	b3716	100.000	465	859.00	0.00e+00
BW25113_RS19325	b3717	100.000	585	1081.00	0.00e+00
BW25113_RS19330	b3718	100.000	720	1330.00	0.00e+00
BW25113_RS19335	b3719	100.000	1167	2156.00	0.00e+00
BW25113_RS19340	b3720	100.000	1614	2981.00	0.00e+00
BW25113_RS19345	b3721	100.000	1410	2604.00	0.00e+00
BW25113_RS19350	b3722	100.000	1875	3463.00	0.00e+00
BW25113_RS19355	b3723	100.000	834	1541.00	0.00e+00
BW25113_RS19360	b3724	100.000	723	1336.00	0.00e+00
BW25113_RS19365	b3725	100.000	771	1424.00	0.00e+00
BW25113_RS19370	b3726	100.000	888	1640.00	0.00e+00
BW25113_RS19375	b3727	100.000	957	1768.00	0.00e+00
BW25113_RS19380	b3728	100.000	1038	1917.00	0.00e+00
BW25113_RS19385	b3729	100.000	1827	3374.00	0.00e+00
BW25113_RS19390	b3730	100.000	1368	2527.00	0.00e+00
BW25113_RS19395	b3731	100.000	417	771.00	0.00e+00
BW25113_RS19400	b3732	100.000	1380	2549.00	0.00e+00
BW25113_RS19405	b3733	100.000	861	1591.00	0.00e+00
BW25113_RS19410	b3734	100.000	1539	2843.00	0.00e+00
BW25113_RS19415	b3735	100.000	531	981.00	0.00e+00
BW25113_RS19420	b3736	100.000	468	865.00	0.00e+00
BW25113_RS19425	b3737	100.000	237	438.00	6.97e-124
BW25113_RS19430	b3738	100.000	813	1502.00	0.00e+00
BW25113_RS19435	b3739	100.000	378	699.00	0.00e+00
BW25113_RS19440	b3740	100.000	621	1147.00	0.00e+00
BW25113_RS19445	b3741	100.000	1887	3485.00	0.00e+00
BW25113_RS19450	b3742	100.000	441	815.00	0.00e+00
BW25113_RS19455	b3743	100.000	456	843.00	0.00e+00
BW25113_RS19460	b3744	100.000	990	1829.00	0.00e+00
BW25113_RS19465	b3745	100.000	1449	2676.00	0.00e+00
BW25113_RS19470	b3746	100.000	1494	2760.00	0.00e+00
BW25113_RS19475	b3747	100.000	1866	3446.00	0.00e+00
BW25113_RS19480	b3748	100.000	417	771.00	0.00e+00
BW25113_RS19485	b3749	100.000	1503	2776.00	0.00e+00
BW25113_RS19490	b3750	100.000	963	1779.00	0.00e+00
BW25113_RS19495	b3751	100.000	888	1640.00	0.00e+00
BW25113_RS19500	b3752	100.000	927	1712.00	0.00e+00
BW25113_RS19505	b3753	100.000	990	1829.00	0.00e+00
BW25113_RS19510	b3754	100.000	1425	2632.00	0.00e+00
BW25113_RS19515	b3755	100.000	690	1275.00	0.00e+00
BW25113_RS19550	b4480	100.000	837	1546.00	0.00e+00
BW25113_RS19555	b3764	100.000	336	621.00	9.41e-179
BW25113_RS19560	b3765	100.000	1518	2804.00	0.00e+00
BW25113_RS19565	b3766	100.000	96	178.00	5.99e-46
BW25113_RS25785	b4669	100.000	48	89.80	1.13e-19
BW25113_RS19575	b3769	100.000	261	483.00	3.53e-137
BW25113_RS19580	b3770	100.000	927	1712.00	0.00e+00
BW25113_RS19585	b3771	100.000	1848	3413.00	0.00e+00
BW25113_RS19590	b3772	100.000	1542	2848.00	0.00e+00
BW25113_RS19595	b3773	100.000	891	1646.00	0.00e+00
BW25113_RS19600	b3774	100.000	1473	2721.00	0.00e+00
BW25113_RS19605	b3775	100.000	279	516.00	3.74e-147
BW25113_RS19615	b3778	100.000	2019	3729.00	0.00e+00
BW25113_RS19620	b3779	100.000	1482	2737.00	0.00e+00
BW25113_RS19625	b3780	100.000	1263	2333.00	0.00e+00
BW25113_RS19630	b3781	100.000	327	604.00	9.20e-174
BW25113_RS19635	b3782	100.000	99	183.00	1.32e-47
BW25113_RS19640	b3783	100.000	1257	2322.00	0.00e+00
BW25113_RS19650	b3784	100.000	1101	2034.00	0.00e+00
BW25113_RS19655	b3785	100.000	1044	1929.00	0.00e+00
BW25113_RS19660	b3786	100.000	1128	2084.00	0.00e+00
BW25113_RS19665	b3787	100.000	1260	2327.00	0.00e+00
BW25113_RS19670	b3788	100.000	1065	1967.00	0.00e+00
BW25113_RS19675	b3789	100.000	879	1624.00	0.00e+00
BW25113_RS19680	b3790	100.000	672	1242.00	0.00e+00
BW25113_RS19685	b3791	100.000	1128	2084.00	0.00e+00
BW25113_RS19690	b3792	100.000	1248	2305.00	0.00e+00
BW25113_RS19695	b4481	100.000	1077	1989.00	0.00e+00
BW25113_RS19700	b3793	100.000	1350	2494.00	0.00e+00
BW25113_RS19705	b3794	100.000	738	1363.00	0.00e+00
BW25113_RS19710	b3795	100.000	1383	2555.00	0.00e+00
BW25113_RS19735	b3800	100.000	1233	2278.00	0.00e+00
BW25113_RS19740	b3801	100.000	1653	3053.00	0.00e+00
BW25113_RS19745	b3802	100.000	1194	2206.00	0.00e+00
BW25113_RS19750	b3803	100.000	1179	2178.00	0.00e+00
BW25113_RS19755	b3804	100.000	738	1363.00	0.00e+00
BW25113_RS19760	b3805	100.000	939	1735.00	0.00e+00
BW25113_RS19765	b3806	100.000	2544	4698.00	0.00e+00
BW25113_RS19770	b3807	100.000	318	588.00	8.99e-169
BW25113_RS19775	b4558	100.000	201	372.00	6.02e-104
BW25113_RS19780	b3809	100.000	822	1519.00	0.00e+00
BW25113_RS19785	b3810	100.000	705	1303.00	0.00e+00
BW25113_RS19790	b3811	100.000	894	1652.00	0.00e+00
BW25113_RS19795	b3812	100.000	714	1319.00	0.00e+00
BW25113_RS19800	b3813	100.000	2160	3989.00	0.00e+00
BW25113_RS19805	b4482	100.000	762	1408.00	0.00e+00
BW25113_RS26260	b4799	100.000	54	100.00	6.07e-23
BW25113_RS19815	b3816	100.000	948	1751.00	0.00e+00
BW25113_RS19820	b3817	100.000	378	699.00	0.00e+00
BW25113_RS19825	b3818	100.000	378	699.00	0.00e+00
BW25113_RS19830	b3819	100.000	888	1640.00	0.00e+00
BW25113_RS19835	b3820	100.000	465	859.00	0.00e+00
BW25113_RS19840	b3821	100.000	867	1602.00	0.00e+00
BW25113_RS19845	b3822	100.000	1827	3374.00	0.00e+00
BW25113_RS19850	b3823	100.000	618	1142.00	0.00e+00
BW25113_RS19855	b3824	100.000	618	1142.00	0.00e+00
BW25113_RS19860	b3825	100.000	1020	1884.00	0.00e+00
BW25113_RS19865	b3826	100.000	798	1474.00	0.00e+00
BW25113_RS19870	b3827	100.000	897	1657.00	0.00e+00
BW25113_RS19875	b3828	100.000	951	1757.00	0.00e+00
BW25113_RS19880	b3829	100.000	2259	4172.00	0.00e+00
BW25113_RS19885	b3830	100.000	813	1502.00	0.00e+00
BW25113_RS19890	b3831	100.000	759	1402.00	0.00e+00
BW25113_RS19895	b3832	100.000	1425	2632.00	0.00e+00
BW25113_RS19900	b3833	100.000	753	1391.00	0.00e+00
BW25113_RS19905	b3834	100.000	603	1114.00	0.00e+00
BW25113_RS19910	b3835	100.000	1638	3025.00	0.00e+00
BW25113_RS19915	b3836	100.000	267	494.00	1.67e-140
BW25113_RS19920	b3838	100.000	513	948.00	0.00e+00
BW25113_RS19925	b3839	100.000	774	1430.00	0.00e+00
BW25113_RS19930	b4483	100.000	780	1441.00	0.00e+00
BW25113_RS19935	b3842	100.000	486	898.00	0.00e+00
BW25113_RS19940	b3843	100.000	1491	2754.00	0.00e+00
BW25113_RS19945	b3844	100.000	699	1291.00	0.00e+00
BW25113_RS19950	b3845	100.000	1161	2145.00	0.00e+00
BW25113_RS19955	b3846	100.000	2187	4039.00	0.00e+00
BW25113_RS19960	b3847	100.000	1329	2455.00	0.00e+00
BW25113_RS19965	b3848	100.000	612	1131.00	0.00e+00
BW25113_RS19970	b3849	100.000	1449	2676.00	0.00e+00
BW25113_RS19975	b3850	100.000	543	1003.00	0.00e+00
BW25113_RS20005	b3856	100.000	525	970.00	0.00e+00
BW25113_RS20010	b3857	100.000	582	1075.00	0.00e+00
BW25113_RS20015	b3858	100.000	267	494.00	1.67e-140
BW25113_RS20020	b3859	100.000	984	1818.00	0.00e+00
BW25113_RS20025	b3860	100.000	624	1153.00	0.00e+00
BW25113_RS20030	b3861	100.000	1428	2638.00	0.00e+00
BW25113_RS20035	b3862	100.000	930	1718.00	0.00e+00
BW25113_RS20045	b3863	100.000	2784	5142.00	0.00e+00
BW25113_RS20050	b3865	100.000	630	1164.00	0.00e+00
BW25113_RS20055	b3866	100.000	507	937.00	0.00e+00
BW25113_RS20060	b3867	100.000	1371	2532.00	0.00e+00
BW25113_RS20065	b4686	100.000	108	200.00	1.46e-52
BW25113_RS20070	b3868	100.000	1407	2599.00	0.00e+00
BW25113_RS20075	b3869	100.000	1047	1934.00	0.00e+00
BW25113_RS20080	b3870	100.000	1407	2599.00	0.00e+00
BW25113_RS20090	b3871	100.000	1821	3363.00	0.00e+00
BW25113_RS20095	b3872	100.000	708	1308.00	0.00e+00
BW25113_RS20100	b3873	100.000	978	1807.00	0.00e+00
BW25113_RS20105	b3874	100.000	1263	2333.00	0.00e+00
BW25113_RS20110	b3875	100.000	690	1275.00	0.00e+00
BW25113_RS20115	b3876	100.000	1401	2588.00	0.00e+00
BW25113_RS20120	b3877	100.000	1383	2555.00	0.00e+00
BW25113_RS20125	b3878	100.000	2034	3757.00	0.00e+00
BW25113_RS20130	b3879	100.000	900	1663.00	0.00e+00
BW25113_RS20135	b3880	100.000	1239	2289.00	0.00e+00
BW25113_RS20140	b3881	100.000	876	1618.00	0.00e+00
BW25113_RS20145	b3882	100.000	894	1652.00	0.00e+00
BW25113_RS20150	b3883	100.000	894	1652.00	0.00e+00
BW25113_RS20155	b3884	100.000	783	1447.00	0.00e+00
BW25113_RS20160	b3885	100.000	597	1103.00	0.00e+00
BW25113_RS20165	b3886	100.000	870	1607.00	0.00e+00
BW25113_RS20170	b3887	100.000	435	804.00	0.00e+00
BW25113_RS20175	b3888	100.000	939	1735.00	0.00e+00
BW25113_RS20180	b3889	100.000	216	399.00	2.97e-112
BW25113_RS20185	b3890	100.000	216	399.00	3.34e-112
BW25113_RS20195	b3891	100.000	927	1712.00	0.00e+00
BW25113_RS20200	b3892	100.000	633	1170.00	0.00e+00
BW25113_RS20205	b3893	100.000	900	1663.00	0.00e+00
BW25113_RS20210	b3894	100.000	3048	5629.00	0.00e+00
BW25113_RS20220	b3895	100.000	831	1535.00	0.00e+00
BW25113_RS20225	b3896	100.000	1053	1945.00	0.00e+00
BW25113_RS20230	b3897	100.000	1746	3225.00	0.00e+00
BW25113_RS20235	b3898	100.000	1068	1973.00	0.00e+00
BW25113_RS20240	b3899	100.000	1449	2676.00	0.00e+00
BW25113_RS20245	b3900	100.000	444	821.00	0.00e+00
BW25113_RS20250	b3901	100.000	312	577.00	1.91e-165
BW25113_RS20255	b3902	99.815	540	992.00	0.00e+00
BW25113_RS20265	b3905	100.000	834	1541.00	0.00e+00
BW25113_RS20270	b3906	100.000	846	1563.00	0.00e+00
BW25113_RS20275	b3907	100.000	1032	1906.00	0.00e+00
BW25113_RS20280	b3908	100.000	618	1142.00	0.00e+00
BW25113_RS20290	b3909	100.000	981	1812.00	0.00e+00
BW25113_RS20295	b3910	100.000	672	1242.00	0.00e+00
BW25113_RS20300	b3911	100.000	1371	2532.00	0.00e+00
BW25113_RS20305	b3912	100.000	696	1286.00	0.00e+00
BW25113_RS20310	b4484	100.000	498	920.00	0.00e+00
BW25113_RS20315	b3915	100.000	900	1663.00	0.00e+00
BW25113_RS20320	b3916	100.000	960	1773.00	0.00e+00
BW25113_RS20325	b3917	100.000	987	1823.00	0.00e+00
BW25113_RS20330	b3918	100.000	753	1391.00	0.00e+00
BW25113_RS20335	b3919	100.000	765	1413.00	0.00e+00
BW25113_RS20340	b3920	100.000	597	1103.00	0.00e+00
BW25113_RS20345	b3921	100.000	438	809.00	0.00e+00
BW25113_RS20350	b3922	100.000	297	549.00	3.94e-157
BW25113_RS20355	b3923	100.000	426	787.00	0.00e+00
BW25113_RS20360	b3924	100.000	744	1375.00	0.00e+00
BW25113_RS20365	b3925	100.000	1008	1862.00	0.00e+00
BW25113_RS20370	b3926	100.000	1506	2782.00	0.00e+00
BW25113_RS20375	b3927	100.000	843	1557.00	0.00e+00
BW25113_RS20380	b3928	100.000	243	449.00	3.31e-127
BW25113_RS20385	b3929	100.000	483	893.00	0.00e+00
BW25113_RS20390	b3930	100.000	924	1707.00	0.00e+00
BW25113_RS20395	b3931	100.000	1329	2455.00	0.00e+00
BW25113_RS20400	b3932	100.000	528	976.00	0.00e+00
BW25113_RS20405	b3933	100.000	957	1768.00	0.00e+00
BW25113_RS20410	b3934	100.000	1023	1890.00	0.00e+00
BW25113_RS20415	b3935	100.000	2196	4056.00	0.00e+00
BW25113_RS20420	b3936	100.000	210	388.00	6.23e-109
BW25113_RS20425	b3937	100.000	606	1120.00	0.00e+00
BW25113_RS20430	b3938	100.000	315	582.00	4.14e-167
BW25113_RS20435	b3939	100.000	1158	2139.00	0.00e+00
BW25113_RS20440	b3940	100.000	2430	4488.00	0.00e+00
BW25113_RS20450	b3941	100.000	888	1640.00	0.00e+00
BW25113_RS20455	b3942	100.000	2178	4023.00	0.00e+00
BW25113_RS20460	b3943	100.000	903	1668.00	0.00e+00
BW25113_RS20465	b3944	100.000	615	1136.00	0.00e+00
BW25113_RS20475	b3945	100.000	1101	2034.00	0.00e+00
BW25113_RS20480	b3946	100.000	660	1219.00	0.00e+00
BW25113_RS20485	b3947	100.000	2499	4615.00	0.00e+00
BW25113_RS20490	b3949	100.000	1077	1989.00	0.00e+00
BW25113_RS20495	b3950	100.000	318	588.00	8.99e-169
BW25113_RS20500	b3951	100.000	2295	4239.00	0.00e+00
BW25113_RS20505	b3952	100.000	876	1618.00	0.00e+00
BW25113_RS20510	b3953	100.000	339	627.00	2.04e-180
BW25113_RS20515	b3954	100.000	849	1568.00	0.00e+00
BW25113_RS20520	b3955	100.000	1731	3197.00	0.00e+00
BW25113_RS20525	b3956	100.000	2649	4892.00	0.00e+00
BW25113_RS20535	b3957	100.000	1149	2122.00	0.00e+00
BW25113_RS20540	b3958	100.000	1002	1851.00	0.00e+00
BW25113_RS20545	b3959	100.000	774	1430.00	0.00e+00
BW25113_RS20550	b3960	100.000	1371	2532.00	0.00e+00
BW25113_RS20555	b3961	100.000	915	1690.00	0.00e+00
BW25113_RS20560	b3962	100.000	1398	2582.00	0.00e+00
BW25113_RS20565	b3963	99.846	648	1192.00	0.00e+00
BW25113_RS20570	b3964	100.000	357	660.00	0.00e+00
BW25113_RS20575	b3965	100.000	1098	2028.00	0.00e+00
BW25113_RS20580	b3966	99.946	1842	3397.00	0.00e+00
BW25113_RS20585	b3967	100.000	855	1580.00	0.00e+00
BW25113_RS20610	b3972	100.000	1026	1895.00	0.00e+00
BW25113_RS20615	b3973	100.000	963	1779.00	0.00e+00
BW25113_RS20620	b3974	100.000	948	1751.00	0.00e+00
BW25113_RS20650	b3980	100.000	1182	2183.00	0.00e+00
BW25113_RS20655	b3981	100.000	381	704.00	0.00e+00
BW25113_RS20660	b3982	100.000	543	1003.00	0.00e+00
BW25113_RS20665	b3983	100.000	426	787.00	0.00e+00
BW25113_RS20670	b3984	100.000	702	1297.00	0.00e+00
BW25113_RS20675	b3985	100.000	495	915.00	0.00e+00
BW25113_RS20680	b3986	100.000	363	671.00	0.00e+00
BW25113_RS20685	b3987	100.000	4026	7435.00	0.00e+00
BW25113_RS20690	b3988	100.000	4221	7795.00	0.00e+00
BW25113_RS20695	b3989	100.000	537	992.00	0.00e+00
BW25113_RS20700	b3990	100.000	1131	2089.00	0.00e+00
BW25113_RS20705	b3991	100.000	768	1419.00	0.00e+00
BW25113_RS20710	b4407	100.000	198	366.00	2.75e-102
BW25113_RS20715	b3992	100.000	753	1391.00	0.00e+00
BW25113_RS20720	b3993	100.000	633	1170.00	0.00e+00
BW25113_RS20725	b3994	100.000	1893	3496.00	0.00e+00
BW25113_RS20730	b3995	100.000	474	876.00	0.00e+00
BW25113_RS20735	b3996	100.000	771	1424.00	0.00e+00
BW25113_RS20740	b3997	100.000	1062	1962.00	0.00e+00
BW25113_RS20745	b3998	100.000	669	1236.00	0.00e+00
BW25113_RS20750	b3999	100.000	588	1086.00	0.00e+00
BW25113_RS20755	b4000	100.000	270	499.00	3.63e-142
BW25113_RS20760	b4001	100.000	693	1280.00	0.00e+00
BW25113_RS20765	b4002	100.000	423	782.00	0.00e+00
BW25113_RS20770	b4003	100.000	1395	2577.00	0.00e+00
BW25113_RS20775	b4004	100.000	1323	2444.00	0.00e+00
BW25113_RS20780	b4005	100.000	1287	2377.00	0.00e+00
BW25113_RS20785	b4006	100.000	1587	2931.00	0.00e+00
BW25113_RS20810	b4011	100.000	381	704.00	0.00e+00
BW25113_RS20815	b4012	100.000	441	815.00	0.00e+00
BW25113_RS20820	b4013	100.000	927	1712.00	0.00e+00
BW25113_RS20825	b4014	100.000	1599	2953.00	0.00e+00
BW25113_RS20830	b4015	100.000	1302	2405.00	0.00e+00
BW25113_RS20835	b4016	100.000	1734	3203.00	0.00e+00
BW25113_RS20840	b4017	100.000	2184	4034.00	0.00e+00
BW25113_RS20845	b4018	100.000	822	1519.00	0.00e+00
BW25113_RS20850	b4019	100.000	3681	6798.00	0.00e+00
BW25113_RS20855	b4020	100.000	1629	3009.00	0.00e+00
BW25113_RS20860	b4021	100.000	687	1269.00	0.00e+00
BW25113_RS20865	b4022	100.000	870	1607.00	0.00e+00
BW25113_RS20870	b4023	100.000	270	499.00	3.63e-142
BW25113_RS20875	b4024	100.000	1347	2488.00	0.00e+00
BW25113_RS20880	b4025	100.000	1647	3042.00	0.00e+00
BW25113_RS20885	b4026	100.000	240	444.00	1.52e-125
BW25113_RS20890	b4027	100.000	636	1175.00	0.00e+00
BW25113_RS20895	b4028	100.000	735	1358.00	0.00e+00
BW25113_RS20900	b4029	100.000	2094	3868.00	0.00e+00
BW25113_RS25330	b4620	100.000	276	510.00	1.72e-145
BW25113_RS20920	b4030	100.000	408	754.00	0.00e+00
BW25113_RS20925	b4031	100.000	1473	2721.00	0.00e+00
BW25113_RS20930	b4032	100.000	888	1640.00	0.00e+00
BW25113_RS20935	b4033	100.000	1542	2848.00	0.00e+00
BW25113_RS20940	b4034	100.000	1188	2194.00	0.00e+00
BW25113_RS20950	b4035	100.000	1113	2056.00	0.00e+00
BW25113_RS20955	b4036	100.000	1338	2471.00	0.00e+00
BW25113_RS20960	b4037	100.000	918	1696.00	0.00e+00
BW25113_RS20975	b4039	100.000	495	915.00	0.00e+00
BW25113_RS20980	b4040	100.000	870	1607.00	0.00e+00
BW25113_RS20985	b4041	100.000	2421	4471.00	0.00e+00
BW25113_RS20990	b4042	100.000	366	676.00	0.00e+00
BW25113_RS20995	b4043	100.000	606	1120.00	0.00e+00
BW25113_RS21000	b4044	100.000	1323	2444.00	0.00e+00
BW25113_RS21005	b4045	100.000	207	383.00	2.85e-107
BW25113_RS21010	b4046	100.000	513	948.00	0.00e+00
BW25113_RS26440	b4047	100.000	252	466.00	3.42e-132
BW25113_RS21020	b4048	100.000	705	1303.00	0.00e+00
BW25113_RS21025	b4049	100.000	1035	1912.00	0.00e+00
BW25113_RS21030	b4050	100.000	240	444.00	1.52e-125
BW25113_RS21035	b4051	100.000	981	1812.00	0.00e+00
BW25113_RS21040	b4052	100.000	1413	2610.00	0.00e+00
BW25113_RS21045	b4053	100.000	1077	1989.00	0.00e+00
BW25113_RS21050	b4054	100.000	1191	2200.00	0.00e+00
BW25113_RS26020	b4621	100.000	201	372.00	6.02e-104
BW25113_RS21060	b4055	100.000	711	1314.00	0.00e+00
BW25113_RS21065	b4056	100.000	414	765.00	0.00e+00
BW25113_RS21070	b4057	100.000	354	654.00	0.00e+00
BW25113_RS21075	b4058	100.000	2820	5208.00	0.00e+00
BW25113_RS21080	b4059	100.000	534	987.00	0.00e+00
BW25113_RS21085	b4060	100.000	279	516.00	3.74e-147
BW25113_RS21090	b4061	100.000	1584	2926.00	0.00e+00
BW25113_RS21095	b4062	100.000	321	593.00	1.95e-170
BW25113_RS21100	b4063	100.000	462	854.00	0.00e+00
BW25113_RS21105	b4064	100.000	1347	2488.00	0.00e+00
BW25113_RS21110	b4065	100.000	1647	3042.00	0.00e+00
BW25113_RS21115	b4066	100.000	1290	2383.00	0.00e+00
BW25113_RS21120	b4067	100.000	1647	3042.00	0.00e+00
BW25113_RS21125	b4068	100.000	312	577.00	1.91e-165
BW25113_RS21130	b4069	100.000	1956	3613.00	0.00e+00
BW25113_RS21135	b4070	100.000	1434	2649.00	0.00e+00
BW25113_RS21140	b4071	100.000	564	1042.00	0.00e+00
BW25113_RS21145	b4072	100.000	669	1236.00	0.00e+00
BW25113_RS21150	b4073	100.000	954	1762.00	0.00e+00
BW25113_RS21155	b4074	100.000	1656	3059.00	0.00e+00
BW25113_RS21160	b4075	100.000	381	704.00	0.00e+00
BW25113_RS21165	b4076	100.000	594	1098.00	0.00e+00
BW25113_RS21170	b4077	100.000	1311	2422.00	0.00e+00
BW25113_RS21175	b4078	100.000	687	1269.00	0.00e+00
BW25113_RS21180	b4079	100.000	2145	3962.00	0.00e+00
BW25113_RS21190	b4080	100.000	1464	2704.00	0.00e+00
BW25113_RS21195	b4081	100.000	2049	3784.00	0.00e+00
BW25113_RS21200	b4082	100.000	1029	1901.00	0.00e+00
BW25113_RS21205	b4622	100.000	273	505.00	7.91e-144
BW25113_RS21210	b4083	100.000	1983	3663.00	0.00e+00
BW25113_RS21215	b4084	100.000	927	1712.00	0.00e+00
BW25113_RS21220	b4085	100.000	693	1280.00	0.00e+00
BW25113_RS21225	b4086	100.000	978	1807.00	0.00e+00
BW25113_RS21230	b4087	100.000	1530	2826.00	0.00e+00
BW25113_RS21235	b4088	100.000	933	1724.00	0.00e+00
BW25113_RS21240	b4089	100.000	888	1640.00	0.00e+00
BW25113_RS21245	b4090	100.000	447	826.00	0.00e+00
BW25113_RS21250	b4487	100.000	327	604.00	9.20e-174
BW25113_RS21255	b4092	100.000	756	1397.00	0.00e+00
BW25113_RS21260	b4093	100.000	432	798.00	0.00e+00
BW25113_RS21265	b4094	100.000	555	1026.00	0.00e+00
BW25113_RS21270	b4095	100.000	1134	2095.00	0.00e+00
BW25113_RS21275	b4096	100.000	678	1253.00	0.00e+00
BW25113_RS21280	b4097	100.000	756	1397.00	0.00e+00
BW25113_RS21285	b4098	100.000	843	1557.00	0.00e+00
BW25113_RS21290	b4099	100.000	1062	1962.00	0.00e+00
BW25113_RS21295	b4100	100.000	582	1075.00	0.00e+00
BW25113_RS21300	b4101	100.000	450	832.00	0.00e+00
BW25113_RS21305	b4102	100.000	723	1336.00	0.00e+00
BW25113_RS21310	b4583	100.000	785	1450.00	0.00e+00
BW25113_RS21315	b4105	100.000	1014	1873.00	0.00e+00
BW25113_RS21320	b4106	100.000	786	1452.00	0.00e+00
BW25113_RS21325	b4107	100.000	441	815.00	0.00e+00
BW25113_RS21330	b4108	100.000	333	616.00	4.33e-177
BW25113_RS21335	b4109	100.000	2226	4111.00	0.00e+00
BW25113_RS21340	b4110	100.000	876	1618.00	0.00e+00
BW25113_RS21345	b4111	100.000	1500	2771.00	0.00e+00
BW25113_RS21350	b4703	100.000	87	161.00	5.33e-41
BW25113_RS21355	b4112	100.000	1089	2012.00	0.00e+00
BW25113_RS21360	b4113	100.000	666	1230.00	0.00e+00
BW25113_RS21365	b4114	100.000	1641	3031.00	0.00e+00
BW25113_RS21370	b4115	100.000	1335	2466.00	0.00e+00
BW25113_RS21375	b4116	100.000	759	1402.00	0.00e+00
BW25113_RS21380	b4117	100.000	2265	4183.00	0.00e+00
BW25113_RS21385	b4118	100.000	906	1674.00	0.00e+00
BW25113_RS21395	b4119	100.000	1353	2499.00	0.00e+00
BW25113_RS21400	b4120	100.000	1419	2621.00	0.00e+00
BW25113_RS21405	b4121	100.000	627	1158.00	0.00e+00
BW25113_RS21410	b4122	100.000	1644	3037.00	0.00e+00
BW25113_RS21415	b4123	100.000	1338	2471.00	0.00e+00
BW25113_RS21425	b4124	100.000	717	1325.00	0.00e+00
BW25113_RS21430	b4125	100.000	1629	3009.00	0.00e+00
BW25113_RS21435	b4126	100.000	228	422.00	6.73e-119
BW25113_RS21440	b4127	100.000	270	499.00	3.63e-142
BW25113_RS21445	b4128	100.000	294	544.00	1.82e-155
BW25113_RS21450	b4559	100.000	171	316.00	2.39e-87
BW25113_RS21455	b4129	100.000	1515	2798.00	0.00e+00
BW25113_RS21460	b4130	100.000	1455	2687.00	0.00e+00
BW25113_RS21465	b4131	100.000	2145	3962.00	0.00e+00
BW25113_RS21470	b4132	100.000	1332	2460.00	0.00e+00
BW25113_RS21475	b4133	100.000	1536	2837.00	0.00e+00
BW25113_RS21485	b4135	100.000	573	1059.00	0.00e+00
BW25113_RS21490	b4136	100.000	1695	3131.00	0.00e+00
BW25113_RS21495	b4137	100.000	336	621.00	9.41e-179
BW25113_RS21500	b4138	100.000	1299	2399.00	0.00e+00
BW25113_RS21505	b4139	100.000	1434	2649.00	0.00e+00
BW25113_RS21510	b4140	100.000	474	876.00	0.00e+00
BW25113_RS21515	b4141	100.000	1254	2316.00	0.00e+00
BW25113_RS21520	b4142	100.000	291	538.00	8.35e-154
BW25113_RS21525	b4143	100.000	1644	3037.00	0.00e+00
BW25113_RS21530	b4144	100.000	351	649.00	0.00e+00
BW25113_RS21535	b4145	100.000	867	1602.00	0.00e+00
BW25113_RS21540	b4146	100.000	1026	1895.00	0.00e+00
BW25113_RS21545	b4147	100.000	564	1042.00	0.00e+00
BW25113_RS21550	b4410	100.000	123	228.00	7.84e-61
BW25113_RS21555	b4411	100.000	144	267.00	2.00e-72
BW25113_RS21560	b4148	100.000	315	582.00	4.14e-167
BW25113_RS21565	b4149	100.000	531	981.00	0.00e+00
BW25113_RS21570	b4150	100.000	1131	2089.00	0.00e+00
BW25113_RS21575	b4151	100.000	357	660.00	0.00e+00
BW25113_RS21580	b4152	100.000	393	726.00	0.00e+00
BW25113_RS21585	b4153	100.000	732	1352.00	0.00e+00
BW25113_RS21590	b4154	100.000	1806	3336.00	0.00e+00
BW25113_RS21595	b4155	100.000	975	1801.00	0.00e+00
BW25113_RS21600	b4156	100.000	1500	2771.00	0.00e+00
BW25113_RS21605	b4157	100.000	312	577.00	1.91e-165
BW25113_RS21610	b4158	100.000	312	577.00	1.91e-165
BW25113_RS21615	b4159	100.000	3321	6133.00	0.00e+00
BW25113_RS21620	b4160	100.000	966	1784.00	0.00e+00
BW25113_RS21625	b4161	100.000	1050	1940.00	0.00e+00
BW25113_RS21630	b4162	100.000	543	1003.00	0.00e+00
BW25113_RS25810	b4670	100.000	51	95.30	2.66e-21
BW25113_RS21650	b4166	100.000	1137	2100.00	0.00e+00
BW25113_RS21655	b4167	100.000	1545	2854.00	0.00e+00
BW25113_RS21660	b4168	100.000	459	848.00	0.00e+00
BW25113_RS21665	b4169	100.000	1335	2466.00	0.00e+00
BW25113_RS21670	b4170	100.000	1845	3408.00	0.00e+00
BW25113_RS21675	b4171	100.000	948	1751.00	0.00e+00
BW25113_RS21680	b4172	100.000	306	566.00	4.04e-162
BW25113_RS21685	b4173	100.000	1278	2361.00	0.00e+00
BW25113_RS21690	b4174	100.000	1257	2322.00	0.00e+00
BW25113_RS21695	b4175	100.000	1002	1851.00	0.00e+00
BW25113_RS21700	b4176	100.000	195	361.00	1.26e-100
BW25113_RS21705	b4177	100.000	1296	2394.00	0.00e+00
BW25113_RS21710	b4178	100.000	423	782.00	0.00e+00
BW25113_RS21715	b4179	100.000	2439	4505.00	0.00e+00
BW25113_RS21720	b4180	100.000	729	1347.00	0.00e+00
BW25113_RS21725	b4181	100.000	399	737.00	0.00e+00
