BL21,Nissle_1917,O157_H7
,,ECs_2287
,,ECs_2321
,,ECs_2323
,,ECs_2356
,,ECs_2422
,,ECs_2427
,,ECs_2473
,,ECs_2476
,,ECs_2477
,,ECs_2478
,,ECs_2503
,,ECs_2606
,,ECs_2618
,,ECs_2619
,,ECs_2620
,,ECs_2621
,,ECs_2623
,,ECs_2624
,,ECs_2625
,,ECs_2626
,,ECs_2627
,,ECs_2629
,,ECs_2630
,,ECs_2631
,,ECs_2632
,,ECs_2634
,,ECs_2635
,,ECs_2636
,,ECs_2638
,,ECs_2639
,,ECs_2640
,,ECs_2643
,,ECs_2644
,,ECs_2645
,,ECs_2646
,,ECs_2648
,,ECs_2649
,,ECs_2657
,,ECs_2671
,,ECs_2672
,,ECs_2674
,,ECs_2689
,,ECs_2690
,,ECs_2691
,,ECs_2692
,,ECs_2693
,,ECs_2694
,,ECs_2702
,,ECs_2714
,,ECs_2715
,,ECs_2716
,,ECs_2717
,,ECs_2718
,,ECs_2719
,,ECs_2720
,,ECs_2721
,,ECs_2723
,,ECs_2724
,,ECs_2725
,,ECs_2726
,,ECs_2737
,,ECs_2738
,,ECs_2740
,,ECs_2742
,,ECs_2743
,,ECs_2746
,,ECs_2748
,,ECs_2749
,,ECs_2750
,,ECs_2752
,,ECs_2755
,,ECs_2756
,,ECs_2757
,,ECs_2758
,,ECs_2759
,,ECs_2760
,,ECs_2761
,,ECs_2762
,,ECs_2763
,,ECs_2764
,,ECs_2765
,,ECs_2766
,,ECs_2767
,,ECs_2768
,,ECs_2769
,,ECs_2770
,,ECs_2772
,,ECs_2773
,,ECs_2775
,,ECs_2781
,,ECs_2794
,,ECs_2795
,,ECs_2796
,,ECs_2797
,,ECs_2798
,,ECs_2803
,,ECs_2806
,,ECs_2814
,,ECs_2815
,,ECs_2819
,,ECs_2831
,,ECs_2835
,,ECs_2836
,,ECs_2837
,,ECs_2838
,,ECs_2839
,,ECs_2840
,,ECs_2841
,,ECs_2842
,,ECs_2843
,,ECs_2844
,,ECs_2847
,,ECs_2869
,,ECs_2870
,,ECs_2874
,,ECs_2909
,,ECs_2910
,,ECs_2915
,,ECs_2921
,,ECs_2928
,,ECs_2933
,,ECs_2939
,,ECs_2940
,,ECs_2941
,,ECs_2942
,,ECs_2943
,,ECs_2949
,,ECs_2950
,,ECs_2951
,,ECs_2952
,,ECs_2954
,,ECs_2957
,,ECs_2960
,,ECs_2963
,,ECs_2964
,,ECs_2970
,,ECs_2972
,,ECs_2973
,,ECs_2974
,,ECs_2975
,,ECs_2976
,,ECs_2977
,,ECs_2978
,,ECs_2979
,,ECs_2981
,,ECs_2982
,,ECs_2984
,,ECs_2986
,,ECs_2988
,,ECs_2989
,,ECs_2990
,,ECs_2991
,,ECs_2992
,,ECs_2996
,,ECs_2997
,,ECs_2998
,,ECs_3000
,,ECs_3002
,,ECs_3003
,,ECs_3004
,,ECs_3005
,,ECs_3006
,,ECs_3008
,,ECs_3009
,,ECs_3010
,,ECs_3013
,,ECs_3027
,,ECs_3028
,,ECs_3029
,,ECs_3030
,,ECs_3031
,,ECs_3032
,,ECs_3109
,,ECs_3121
,,ECs_3123
,,ECs_3131
,,ECs_3228
,,ECs_3231
,,ECs_3232
,,ECs_3233
,,ECs_3234
,,ECs_3235
,,ECs_3236
,,ECs_3238
,,ECs_3239
,,ECs_3240
,,ECs_3241
,,ECs_3243
,,ECs_3244
,,ECs_3250
,,ECs_3277
,,ECs_3280
,,ECs_3301
,,ECs_3345
,,ECs_3381
,,ECs_3382
,,ECs_3383
,,ECs_3384
,,ECs_3411
,,ECs_3461
,,ECs_3483
,,ECs_3485
,,ECs_3486
,,ECs_3487
,,ECs_3488
,,ECs_3489
,,ECs_3492
,,ECs_3495
,,ECs_3498
,,ECs_3499
,,ECs_3500
,,ECs_3503
,,ECs_3504
,,ECs_3505
,,ECs_3507
,,ECs_3508
,,ECs_3509
,,ECs_3510
,,ECs_3511
,,ECs_3512
,,ECs_3515
,,ECs_3517
,,ECs_3518
,,ECs_3519
,,ECs_3559
,,ECs_3591
,,ECs_3592
,,ECs_3593
,,ECs_3608
,,ECs_3609
,,ECs_3610
,,ECs_3611
,,ECs_3612
,,ECs_3613
,,ECs_3614
,,ECs_3615
,,ECs_3624
,,ECs_3627
,,ECs_3634
,,ECs_3648
,,ECs_3704
,,ECs_3705
,,ECs_3706
,,ECs_3707
,,ECs_3708
,,ECs_3709
,,ECs_3710
,,ECs_3711
,,ECs_3712
,,ECs_3713
,,ECs_3714
,,ECs_3715
,,ECs_3716
,,ECs_3717
,,ECs_3718
,,ECs_3719
,,ECs_3720
,,ECs_3721
,,ECs_3722
,,ECs_3723
,,ECs_3724
,,ECs_3725
,,ECs_3726
,,ECs_3727
,,ECs_3728
,,ECs_3729
,,ECs_3730
,,ECs_3731
,,ECs_3732
,,ECs_3733
,,ECs_3734
,,ECs_3735
,,ECs_3736
,,ECs_3758
,,ECs_3791
,,ECs_3844
,,ECs_3846
,,ECs_3847
,,ECs_3848
,,ECs_3849
,,ECs_3850
,,ECs_3853
,,ECs_3855
,,ECs_3857
,,ECs_3858
,,ECs_3859
,,ECs_3860
,,ECs_3864
,,ECs_3867
,,ECs_3868
,,ECs_3869
,,ECs_3871
,,ECs_3872
,,ECs_3897
,,ECs_4019
,,ECs_4023
,,ECs_4026
,,ECs_4138
,,ECs_4188
,,ECs_4224
,,ECs_4261
,,ECs_4262
,,ECs_4272
,,ECs_4281
,,ECs_4291
,,ECs_4300
,,ECs_4356
,,ECs_4357
,,ECs_4410
,,ECs_4414
,,ECs_4426
,,ECs_4427
,,ECs_4428
,,ECs_4430
,,ECs_4431
,,ECs_4470
,,ECs_4496
,,ECs_4500
,,ECs_4501
,,ECs_4537
,,ECs_4541
,,ECs_4542
,,ECs_4543
,,ECs_4547
,,ECs_4550
,,ECs_4551
,,ECs_4552
,,ECs_4553
,,ECs_4554
,,ECs_4555
,,ECs_4556
,,ECs_4557
,,ECs_4558
,,ECs_4559
,,ECs_4560
,,ECs_4561
,,ECs_4562
,,ECs_4563
,,ECs_4564
,,ECs_4565
,,ECs_4567
,,ECs_4568
,,ECs_4569
,,ECs_4570
,,ECs_4571
,,ECs_4572
,,ECs_4573
,,ECs_4574
,,ECs_4575
,,ECs_4576
,,ECs_4577
,,ECs_4578
,,ECs_4579
,,ECs_4580
,,ECs_4581
,,ECs_4582
,,ECs_4583
,,ECs_4584
,,ECs_4585
,,ECs_4586
,,ECs_4587
,,ECs_4588
,,ECs_4590
,,ECs_4591
,,ECs_4592
,,ECs_4593
,,ECs_4597
,,ECs_4598
,,ECs_4600
,,ECs_4607
,,ECs_4608
,,ECs_4609
,,ECs_4610
,,ECs_4642
,,ECs_4653
,,ECs_4654
,,ECs_4657
,,ECs_4658
,,ECs_4665
,,ECs_4666
,,ECs_4667
,,ECs_4668
,,ECs_4670
,,ECs_4748
,,ECs_4801
,,ECs_4812
,,ECs_4813
,,ECs_4854
,,ECs_4855
,,ECs_4878
,,ECs_4892
,,ECs_4935
,,ECs_4942
,,ECs_4943
,,ECs_4944
,,ECs_4945
,,ECs_4946
,,ECs_4947
,,ECs_4948
,,ECs_4949
,,ECs_4950
,,ECs_4951
,,ECs_4952
,,ECs_4953
,,ECs_4954
,,ECs_4955
,,ECs_4956
,,ECs_4957
,,ECs_4958
,,ECs_4959
,,ECs_4960
,,ECs_4961
,,ECs_4962
,,ECs_4963
,,ECs_4965
,,ECs_4966
,,ECs_4967
,,ECs_4968
,,ECs_4969
,,ECs_4970
,,ECs_4971
,,ECs_4972
,,ECs_4973
,,ECs_4974
,,ECs_4975
,,ECs_4976
,,ECs_4977
,,ECs_4978
,,ECs_4979
,,ECs_4980
,,ECs_4981
,,ECs_4982
,,ECs_4983
,,ECs_4984
,,ECs_4985
,,ECs_4986
,,ECs_4987
,,ECs_4988
,,ECs_4989
,,ECs_4990
,,ECs_4991
,,ECs_4992
,,ECs_4993
,,ECs_4994
,,ECs_4995
,,ECs_4996
,,ECs_4997
,,ECs_4998
,,ECs_4999
,,ECs_5015
,,ECs_5016
,,ECs_5048
,,ECs_5067
,,ECs_5068
,,ECs_5071
,,ECs_5072
,,ECs_5073
,,ECs_5074
,,ECs_5180
,,ECs_5183
,,ECs_5193
,,ECs_5202
,,ECs_5203
,,ECs_5245
,,ECs_5250
,,ECs_5251
,,ECs_5253
,,ECs_5254
,,ECs_5255
,,ECs_5256
,,ECs_5257
,,ECs_5258
,,ECs_5259
,,ECs_5260
,,ECs_5261
,,ECs_5262
,,ECs_5263
,,ECs_5264
,,ECs_5266
,,ECs_5289
,,ECs_5295
,,ECs_5304
,,ECs_5305
,,ECs_5309
,,ECs_5310
,,ECs_5314
,,ECs_5338
,,ECs_5362
,,ECs_5377
,,ECs_5399
,,ECs_5400
,,ECs_5418
,,ECs_5438
,,ECs_5444
,,ECs_5702
,,ECs_5703
,,ECs_5704
,,ECs_5706
,,ECs_5707
,,ECs_5708
,,ECs_5709
,,ECs_5710
,,ECs_5711
,,ECs_5712
,,ECs_5714
,,ECs_5716
,,ECs_5717
,,ECs_5719
,,ECs_5720
,,ECs_5721
,,ECs_5723
,,ECs_5724
,,ECs_5730
,,ECs_5731
,,ECs_5733
,,ECs_5734
,,ECs_5735
,,ECs_5736
,,ECs_5738
,,ECs_5739
,,ECs_5740
,,ECs_5742
,,ECs_5743
,,ECs_5746
,,ECs_5747
,,ECs_5753
,,ECs_5763
,,ECs_5764
,,ECs_5767
,,ECs_5768
,,ECs_5769
,,ECs_5770
,,ECs_5772
,,ECs_5773
,,ECs_5778
,,ECs_5781
,,ECs_5782
,,IS3
,,IS3-2
,,IS600
,,IS629
,,IS629-2
,,IS629-3
,,IS91
,,IS91-2
,,cds-BAA31755.1
,,cds-BAA31756.1
,,cds-BAA31772.3
,,cds-BAA31778.1
,,cds-BAA31779.1
,,cds-BAA31781.1
,,cds-BAA31782.2
,,cds-BAA31783.2
,,cds-BAA31786.1
,,cds-BAA31792.1
,,cds-BAA31793.1
,,cds-BAA31794.1
,,cds-BAA31795.1
,,cds-BAA31796.1
,,cds-BAA31797.1
,,cds-BAA31798.2
,,cds-BAA31800.1
,,cds-BAA31801.1
,,cds-BAA31802.2
,,cds-BAA31803.1
,,cds-BAA31804.1
,,cds-BAA31805.1
,,cds-BAA31807.1
,,cds-BAA31812.1
,,cds-BAA31820.1
,,cds-BAA31822.1
,,cds-BAA31823.1
,,cds-BAA31826.1
,,cds-BAA31827.1
,,cds-BAA31828.1
,,cds-BAA31833.1
,,cds-BAA31837.1
,,cds-BAA31838.1
,,cds-BAA31839.1
,,cds-BAA31840.1
,,etpO
,,finO
,,hlyA
,,hlyB
,,hlyC
,,hlyD
,,katP
,,klcA
,,letA
,,letB
,,nikB
,,papX
,,psiA
,,psiB
,,rep
,,repA1
,,repA2
,,repFIB
,,sopA
,,sopB
,,ssb
,,tagA
,,toxB
,,traI
,,traX
